fecha,entidad,municipio,enfrentamientos,mil_mu,civ_mu,vic_mu,mil_her,civ_her,vic_her,civ_det,year,month,day
20-Sep-09,ZACATECAS,ATOLINGA,1,0,0,0,0,0,0,2,2009,9,20
24-Sep-09,JALISCO,TECALITLAN,1,0,0,0,0,0,0,0,2009,9,24
24-Sep-09,SINALOA,CULIACAN,1,0,1,0,0,0,0,1,2009,9,24
25-Sep-09,SONORA,ONAVAS,1,0,1,0,0,0,0,4,2009,9,25
26-Sep-09,DURANGO,TEPEHUANES,1,0,1,0,0,0,0,0,2009,9,26
26-Sep-09,MICHOACAN,ZAMORA,1,0,0,0,0,1,0,1,2009,9,26
27-Sep-09,TAMAULIPAS,VALLE HERMOSO,1,0,0,0,0,1,0,0,2009,9,27
29-Sep-09,NUEVO LEON,ESCOBEDO,1,0,3,0,1,0,0,0,2009,9,29
30-Sep-09,MEXICO,IXTAPAN DE LA SAL,1,0,0,0,0,0,0,4,2009,9,30
2-Oct-09,JALISCO,ZAPOPAN,1,0,0,0,0,1,0,11,2009,10,2
3-Oct-09,NUEVO LEON,MONTERREY,1,0,0,0,0,0,0,2,2009,10,3
3-Oct-09,TAMAULIPAS,REYNOSA,1,0,0,0,4,0,0,4,2009,10,3
3-Oct-09,TAMAULIPAS,REYNOSA,1,0,0,0,0,3,0,3,2009,10,3
3-Oct-09,SONORA,ALAMOS,1,0,0,0,0,0,0,9,2009,10,3
4-Oct-09,CHIHUAHUA,CD. JUAREZ,1,0,0,0,0,1,0,4,2009,10,4
7-Oct-09,GUERRERO,ZIRANDARO DE LOS CHAVEZ,1,0,2,0,0,0,0,0,2009,10,7
8-Oct-09,COAHUILA,CD. ACUÑA,1,0,0,0,0,0,0,2,2009,10,8
8-Oct-09,CHIHUAHUA,GALEANA,1,1,0,0,1,0,0,2,2009,10,8
9-Oct-09,JALISCO,MAGDALENA,1,0,4,0,1,0,0,16,2009,10,9
9-Oct-09,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2009,10,9
9-Oct-09,SAN LUIS POTOSI,MATEHUALA,1,0,0,0,0,0,0,0,2009,10,9
10-Oct-09,GUERRERO,TECPAN DE GALEANA,1,0,0,0,0,0,0,0,2009,10,10
12-Oct-09,SINALOA,SAN IGNACIO,1,0,0,0,1,0,0,9,2009,10,12
16-Oct-09,SINALOA,MAZATLAN,1,0,2,0,1,0,0,7,2009,10,16
20-Oct-09,TAMAULIPAS,REYNOSA,1,0,0,0,3,0,0,0,2009,10,20
21-Oct-09,TAMAULIPAS,NUEVO LAREDO,1,0,2,0,0,2,0,10,2009,10,21
22-Oct-09,GUERRERO,TLAPEHUALA,1,0,1,0,0,0,0,0,2009,10,22
24-Oct-09,GUERRERO,CHILPANCINGO,1,0,2,0,0,0,0,0,2009,10,24
28-Oct-09,JALISCO,TLAJOMULCO DE ZUÑIGA,1,0,0,0,0,0,0,16,2009,10,28
29-Oct-09,TAMAULIPAS,MATAMOROS,1,0,0,0,0,0,0,3,2009,10,29
30-Oct-09,GUERRERO,SAN MIGUEL TOTOLAPAN,1,0,0,0,0,0,0,1,2009,10,30
30-Oct-09,COAHUILA,TORREON,1,0,0,0,0,1,0,2,2009,10,30
31-Oct-09,TAMAULIPAS,TAMPICO,1,0,0,0,0,0,0,1,2009,10,31
1-Nov-09,BAJA CALIFORNIA,TIJUANA,1,0,1,0,1,0,0,9,2009,11,1
3-Nov-09,CHIHUAHUA,CHIHUAHUA,1,0,1,0,0,1,0,3,2009,11,3
5-Nov-09,SONORA,BAHIA DE KINO ,1,0,0,0,0,0,0,0,2009,11,5
7-Nov-09,TAMAULIPAS,CD. MIER,1,0,0,0,0,0,0,0,2009,11,7
7-Nov-09,TAMAULIPAS,REYNOSA,1,0,0,0,2,0,0,2,2009,11,7
12-Nov-09,TAMAULIPAS,MATAMOROS,1,1,1,0,1,0,0,0,2009,11,12
14-Nov-09,NUEVO LEON,ESCOBEDO,1,0,0,0,0,0,0,4,2009,11,14
18-Nov-09,CHIHUAHUA,URIQUE,1,0,0,0,0,0,0,0,2009,11,18
20-Nov-09,SINALOA,NAVOLATO,1,0,1,0,0,0,0,0,2009,11,20
26-Nov-09,ZACATECAS,TEUL DE GONZALEZ ORTEGA,1,0,5,0,0,0,0,8,2009,11,26
26-Nov-09,MICHOACAN,BUENA VISTA TOMATLAN,1,1,1,0,2,0,0,0,2009,11,26
28-Nov-09,BAJA CALIFORNIA,TIJUANA,1,0,0,0,1,0,0,0,2009,11,28
2-Dec-09,CHIHUAHUA,NUEVO CASAS GRANDES,1,0,0,0,1,0,0,0,2009,12,2
4-Dec-09,NUEVO LEON,JUÁREZ,1,0,6,0,2,6,0,6,2009,12,4
5-Dec-09,TAMAULIPAS,RIO BRAVO,1,1,1,0,2,1,0,0,2009,12,5
6-Dec-09,TAMAULIPAS,TAMPICO,1,0,0,0,0,0,0,3,2009,12,6
7-Dec-09,TAMAULIPAS,REYNOSA,1,0,0,0,1,0,0,0,2009,12,7
8-Dec-09,DURANGO,CUENCAME,1,0,10,0,1,0,0,0,2009,12,8
8-Dec-09,TAMAULIPAS,REYNOSA,1,0,1,0,0,1,0,2,2009,12,8
10-Dec-09,SONORA,AGUA PRIETA,1,0,0,0,1,0,0,0,2009,12,10
10-Dec-09,COAHUILA,TORREON,1,0,0,0,4,0,0,0,2009,12,10
13-Dec-09,DURANGO,SANTIAGO PAPASQUIARO,1,0,0,0,0,1,0,1,2009,12,13
13-Dec-09,MICHOACAN,ZITACUARO,1,0,0,0,0,0,0,1,2009,12,13
13-Dec-09,CHIHUAHUA,PRAXEDIS G. GUERRERO,1,0,0,0,0,0,0,0,2009,12,13
16-Dec-09,TAMAULIPAS,CD. VICTORIA,1,0,0,0,0,0,0,0,2009,12,16
16-Dec-09,MORELOS,CUERNAVACA,1,0,0,0,0,0,0,0,2009,12,16
16-Dec-09,MORELOS,PUENTE DE IXTLA,1,0,0,0,0,0,0,0,2009,12,16
16-Dec-09,MORELOS,CUERNAVACA,1,0,0,0,1,0,0,0,2009,12,16
16-Dec-09,MORELOS,CUERNAVACA,1,0,0,0,1,1,0,1,2009,12,16
16-Dec-09,MORELOS,CUERNAVACA,1,0,0,0,0,0,0,0,2009,12,16
17-Dec-09,TAMAULIPAS,REYNOSA,1,0,1,0,0,0,0,0,2009,12,17
17-Dec-09,NUEVO LEON,MARIN,1,0,6,0,0,0,0,0,2009,12,17
18-Dec-09,SONORA,NOGALES,1,0,0,0,0,0,0,0,2009,12,18
20-Dec-09,DURANGO,EL SALTO PUEBLO NUEVO,1,0,0,0,0,0,0,0,2009,12,20
20-Dec-09,TAMAULIPAS,NUEVO LAREDO,1,0,1,0,0,1,0,2,2009,12,20
21-Dec-09,TAMAULIPAS,RIO BRAVO,1,0,0,0,1,0,0,0,2009,12,21
23-Dec-09,MICHOACAN,TOCUMBO,1,0,2,0,0,0,0,0,2009,12,23
24-Dec-09,TAMAULIPAS,MATAMOROS,1,0,0,0,0,1,0,2,2009,12,24
26-Dec-09,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2009,12,26
27-Dec-09,NUEVO LEON,GRAL. TREVIÑO,1,0,0,0,0,1,0,3,2009,12,27
4-Jan-10,SINALOA,CHOIX,1,1,3,0,0,0,0,0,2010,1,4
4-Jan-10,COAHUILA,CD. ACUÑA,1,0,0,0,0,2,0,2,2010,1,4
7-Jan-10,MICHOACAN,LA PIEDAD,1,1,5,0,7,0,0,0,2010,1,7
9-Jan-10,CHIHUAHUA,CD. JUAREZ,1,0,2,0,0,0,0,0,2010,1,9
10-Jan-10,JALISCO,MEZQUITIC,1,0,1,0,0,2,0,5,2010,1,10
11-Jan-10,GUERRERO,PETATLAN,1,0,1,0,0,1,0,2,2010,1,11
13-Jan-10,GUERRERO,CUAJINICUILAPA,1,0,1,0,0,0,0,2,2010,1,13
14-Jan-10,CHIHUAHUA,CD. JUAREZ,1,0,0,0,0,0,0,0,2010,1,14
14-Jan-10,CHIHUAHUA,CD. JUAREZ,1,0,1,0,0,0,0,1,2010,1,14
15-Jan-10,JALISCO,ZAPOPAN,1,0,1,0,0,0,0,8,2010,1,15
16-Jan-10,SONORA,NOGALES,1,0,1,0,0,1,0,8,2010,1,16
19-Jan-10,CHIHUAHUA,CD. JUAREZ,1,0,0,0,0,0,0,1,2010,1,19
21-Jan-10,SINALOA,MOCORITO,1,0,2,0,0,0,0,3,2010,1,21
22-Jan-10,GUERRERO,ACAPULCO,1,0,3,0,0,0,0,0,2010,1,22
22-Jan-10,COAHUILA,TORREON,1,0,0,0,1,0,0,0,2010,1,22
24-Jan-10,NUEVO LEON,DR. ARROYO,1,2,4,0,1,0,0,0,2010,1,24
26-Jan-10,DURANGO,GOMEZ PALACIO,1,0,0,0,0,0,0,2,2010,1,26
27-Jan-10,SINALOA,COSALA,1,0,1,0,0,0,0,0,2010,1,27
28-Jan-10,TAMAULIPAS,CD. MADERO,1,0,2,0,2,0,0,1,2010,1,28
30-Jan-10,JALISCO,QUITUPÁN,1,0,0,0,0,0,0,0,2010,1,30
31-Jan-10,SAN LUIS POTOSI,SAN LUIS POTOSÍ,1,0,3,0,0,0,0,1,2010,1,31
1-Feb-10,CHIHUAHUA,CD. JUAREZ,1,0,1,0,0,1,0,1,2010,2,1
1-Feb-10,TABASCO,CÁRDENAS,1,0,0,0,0,0,0,3,2010,2,1
1-Feb-10,COAHUILA,TORREON,1,0,7,0,1,1,0,3,2010,2,1
1-Feb-10,JALISCO,SAN SEBASTIÁN DEL OESTE,1,2,2,0,1,0,0,2,2010,2,1
3-Feb-10,VERACRUZ,NAUTLA,1,0,0,0,0,0,0,3,2010,2,3
5-Feb-10,NUEVO LEON,MONTEMORELOS,1,0,2,0,2,3,0,7,2010,2,5
10-Feb-10,CHIHUAHUA,CD. JUAREZ,1,0,0,0,1,0,0,0,2010,2,10
11-Feb-10,JALISCO,TEQUILA,1,0,2,0,0,0,0,2,2010,2,11
11-Feb-10,GUERRERO,LEONARDO BRAVO,1,0,0,0,0,1,0,4,2010,2,11
13-Feb-10,SINALOA,CULIACAN,1,0,1,0,0,1,0,2,2010,2,13
13-Feb-10,SONORA,SARIC,1,0,0,0,0,0,0,0,2010,2,13
16-Feb-10,GUERRERO,PETATLAN,1,0,1,0,0,0,0,2,2010,2,16
16-Feb-10,GUERRERO,TLALCHAPA,1,0,0,0,0,0,0,0,2010,2,16
17-Feb-10,VERACRUZ,TANTOYUCA,1,0,0,0,0,1,0,6,2010,2,17
19-Feb-10,CHIHUAHUA,JIMÉNEZ,1,0,2,0,1,0,0,4,2010,2,19
19-Feb-10,TAMAULIPAS,NUEVO LAREDO,1,0,0,0,2,0,0,0,2010,2,19
20-Feb-10,SINALOA,GUASAVE,1,0,0,0,0,0,0,7,2010,2,20
20-Feb-10,TAMAULIPAS,MATAMOROS,1,0,3,0,0,0,0,1,2010,2,20
20-Feb-10,TAMAULIPAS,MATAMOROS,1,0,1,0,0,0,0,0,2010,2,20
22-Feb-10,NAYARIT,TEPIC,1,0,0,0,0,1,0,1,2010,2,22
23-Feb-10,TAMAULIPAS,CD. MIER,1,0,1,0,1,0,0,0,2010,2,23
23-Feb-10,TAMAULIPAS,MIGUEL ALEMAN,1,0,4,0,3,0,0,0,2010,2,23
23-Feb-10,TAMAULIPAS,MIGUEL ALEMAN,1,0,0,0,2,0,0,0,2010,2,23
23-Feb-10,TAMAULIPAS,GUSTAVO DÍAZ ORDAZ,1,1,0,0,4,0,0,0,2010,2,23
23-Feb-10,TAMAULIPAS,GUSTAVO DÍAZ ORDAZ,1,0,1,0,0,0,0,0,2010,2,23
23-Feb-10,TAMAULIPAS,VALLE HERMOSO,1,0,0,0,1,0,0,0,2010,2,23
24-Feb-10,NUEVO LEON,LOS RAMONES,1,0,3,0,1,0,0,0,2010,2,24
24-Feb-10,TAMAULIPAS,REYNOSA,1,0,2,0,0,0,0,0,2010,2,24
25-Feb-10,TAMAULIPAS,VALLE HERMOSO,1,0,4,0,0,0,0,0,2010,2,25
25-Feb-10,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2010,2,25
25-Feb-10,SINALOA,CULIACAN,1,0,0,0,0,0,0,4,2010,2,25
26-Feb-10,MICHOACAN,TOMATLAN,1,0,0,0,0,0,0,0,2010,2,26
26-Feb-10,SINALOA,CULIACAN,1,0,0,0,0,0,0,0,2010,2,26
26-Feb-10,CHIHUAHUA,CD. JUAREZ,1,0,0,0,0,0,0,0,2010,2,26
27-Feb-10,TAMAULIPAS,CD. MADERO,1,0,1,0,0,0,0,1,2010,2,27
27-Feb-10,NUEVO LEON,APODACA,1,0,0,0,2,0,0,0,2010,2,27
27-Feb-10,NUEVO LEON,APODACA,1,1,0,0,4,0,0,0,2010,2,27
27-Feb-10,MICHOACAN,MUJICA,1,0,0,0,0,0,0,0,2010,2,27
28-Feb-10,TAMAULIPAS,ALTAMIRA,1,0,0,0,1,0,0,0,2010,2,28
28-Feb-10,CHIAPAS,REFORMA,1,0,0,0,0,0,0,0,2010,2,28
2-Mar-10,SONORA,OBREGÓN,1,0,1,0,0,0,0,2,2010,3,2
2-Mar-10,TAMAULIPAS,NUEVO LAREDO,1,0,2,0,2,0,0,0,2010,3,2
2-Mar-10,JALISCO,TALPA DE ALLENDE,1,0,0,0,0,0,0,0,2010,3,2
3-Mar-10,SONORA,BAVIACORA,1,0,0,0,0,0,0,0,2010,3,3
3-Mar-10,NUEVO LEON,ANAHUAC,1,0,0,0,0,0,0,0,2010,3,3
3-Mar-10,NUEVO LEON,ANAHUAC,1,0,0,0,0,0,0,0,2010,3,3
3-Mar-10,NUEVO LEON,ANAHUAC,1,2,4,0,1,0,0,0,2010,3,3
3-Mar-10,NUEVO LEON,ANAHUAC,1,0,4,0,0,0,0,0,2010,3,3
3-Mar-10,NUEVO LEON,MELCHOR OCAMPO,1,0,1,0,0,0,0,0,2010,3,3
6-Mar-10,TAMAULIPAS,REYNOSA,1,0,1,0,0,0,0,0,2010,3,6
6-Mar-10,SINALOA,CULIACAN,1,0,0,0,0,1,0,2,2010,3,6
8-Mar-10,SINALOA,BADIRAGUATO,1,0,1,0,1,1,0,6,2010,3,8
8-Mar-10,TAMAULIPAS,CAMARGO,1,0,1,0,0,0,0,0,2010,3,8
9-Mar-10,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2010,3,9
9-Mar-10,CHIHUAHUA,CHIHUAHUA,1,2,0,0,2,0,0,0,2010,3,9
9-Mar-10,NUEVO LEON,APODACA,1,0,1,0,0,0,0,5,2010,3,9
10-Mar-10,SAN LUIS POTOSI,SOLEDAD DE GRACIANO SÁNCHEZ,1,0,0,0,0,0,0,4,2010,3,10
10-Mar-10,TAMAULIPAS,REYNOSA,1,0,0,0,0,2,0,3,2010,3,10
10-Mar-10,TAMAULIPAS,REYNOSA,1,0,1,0,0,2,0,3,2010,3,10
10-Mar-10,TAMAULIPAS,REYNOSA,1,0,2,0,0,0,0,0,2010,3,10
10-Mar-10,NUEVO LEON,LOS HERRERA,1,0,1,0,1,0,0,0,2010,3,10
11-Mar-10,TAMAULIPAS,RIO BRAVO,1,0,0,0,2,0,0,4,2010,3,11
11-Mar-10,GUERRERO,ZIHUATANEJO DE JOSE AZUETA,1,0,0,0,0,1,0,2,2010,3,11
12-Mar-10,DURANGO,GOMEZ PALACIO,1,0,0,0,0,1,0,5,2010,3,12
13-Mar-10,GUERRERO,AJUCHITLAN DEL PROGRESO,1,1,5,0,0,0,0,0,2010,3,13
13-Mar-10,GUERRERO,AJUCHITLAN DEL PROGRESO,1,0,5,0,0,0,0,0,2010,3,13
13-Mar-10,SONORA,SARIC,1,0,1,0,0,0,0,1,2010,3,13
15-Mar-10,SINALOA,SAN IGNACIO,1,0,0,0,0,0,0,2,2010,3,15
16-Mar-10,TAMAULIPAS,REYNOSA,1,0,3,0,0,0,0,0,2010,3,16
16-Mar-10,NUEVO LEON,SANTA CATARINA,1,0,1,0,0,0,0,0,2010,3,16
16-Mar-10,TAMAULIPAS,CD. MIER,1,0,1,0,0,0,0,0,2010,3,16
18-Mar-10,TAMAULIPAS,GONZALEZ,1,0,1,0,0,0,0,0,2010,3,18
18-Mar-10,CHIHUAHUA,CHIHUAHUA,1,0,0,0,0,0,0,1,2010,3,18
18-Mar-10,TAMAULIPAS,REYNOSA,1,1,1,0,2,0,0,0,2010,3,18
19-Mar-10,NUEVO LEON,MONTERREY,1,0,0,0,5,0,0,0,2010,3,19
19-Mar-10,NUEVO LEON,CHINA,1,0,3,0,1,0,0,0,2010,3,19
19-Mar-10,NUEVO LEON,MONTERREY,1,0,0,0,0,1,0,2,2010,3,19
19-Mar-10,TAMAULIPAS,CD. VICTORIA,1,1,3,0,0,0,0,1,2010,3,19
20-Mar-10,TAMAULIPAS,CAMARGO,1,0,0,0,0,0,0,0,2010,3,20
22-Mar-10,VERACRUZ,VERACRUZ,1,1,1,0,0,0,0,1,2010,3,22
22-Mar-10,DURANGO,SAN DIMAS,1,0,1,0,0,1,0,1,2010,3,22
22-Mar-10,TAMAULIPAS,NUEVO LAREDO,1,0,0,0,0,0,0,0,2010,3,22
23-Mar-10,OAXACA,SAN JUAN BAUTISTA TUXTEPEC,1,0,6,0,2,0,0,0,2010,3,23
23-Mar-10,DURANGO,GOMEZ PALACIO,1,0,0,0,0,0,0,4,2010,3,23
23-Mar-10,DURANGO,EL SALTO PUEBLO NUEVO,1,0,1,0,0,0,0,0,2010,3,23
24-Mar-10,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2010,3,24
24-Mar-10,TAMAULIPAS,REYNOSA,1,0,1,0,1,0,0,0,2010,3,24
26-Mar-10,SINALOA,MAZATLAN,1,0,0,0,0,0,0,3,2010,3,26
26-Mar-10,TAMAULIPAS,MIGUEL ALEMAN,1,0,0,0,0,0,0,3,2010,3,26
26-Mar-10,CAMPECHE,CD. DEL CARMEN,1,0,0,0,0,0,0,6,2010,3,26
27-Mar-10,TAMAULIPAS,CAMARGO,1,0,0,0,0,0,0,0,2010,3,27
27-Mar-10,TAMAULIPAS,VILLAGRAN,1,0,0,0,0,0,0,0,2010,3,27
28-Mar-10,DURANGO,SAN DIMAS,1,1,5,0,1,0,0,0,2010,3,28
28-Mar-10,TAMAULIPAS,CD. VICTORIA,1,0,1,0,0,0,0,0,2010,3,28
28-Mar-10,NUEVO LEON,SAN PEDRO GARZA GARCÍA,1,0,0,0,2,0,0,0,2010,3,28
28-Mar-10,NUEVO LEON,SANTA CATARINA,1,0,5,0,0,0,0,0,2010,3,28
28-Mar-10,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,3,2010,3,28
28-Mar-10,TAMAULIPAS,NUEVO LAREDO,1,0,3,0,0,0,0,0,2010,3,28
29-Mar-10,TAMAULIPAS,REYNOSA,1,0,1,0,0,0,0,0,2010,3,29
29-Mar-10,TAMAULIPAS,GONZALEZ,1,0,0,0,0,0,0,0,2010,3,29
30-Mar-10,NUEVO LEON,GRAL. BRAVO,1,0,2,0,0,0,0,0,2010,3,30
30-Mar-10,TAMAULIPAS,RIO BRAVO,1,0,3,0,0,0,0,5,2010,3,30
30-Mar-10,TAMAULIPAS,VALADECES,1,0,5,0,1,0,0,0,2010,3,30
30-Mar-10,TAMAULIPAS,REYNOSA,1,0,7,0,0,0,0,0,2010,3,30
30-Mar-10,TAMAULIPAS,REYNOSA,1,0,8,0,0,0,0,0,2010,3,30
30-Mar-10,MICHOACAN,TIRIPETIO,1,0,1,0,0,0,0,13,2010,3,30
31-Mar-10,TAMAULIPAS,REYNOSA,1,0,1,0,2,0,0,0,2010,3,31
31-Mar-10,CHIHUAHUA,CD. JUAREZ,1,0,0,0,1,0,0,2,2010,3,31
1-Apr-10,TAMAULIPAS,REYNOSA,1,0,1,0,0,0,0,0,2010,4,1
1-Apr-10,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,2,2010,4,1
2-Apr-10,TAMAULIPAS,REYNOSA,1,0,5,0,3,0,0,0,2010,4,2
3-Apr-10,TAMAULIPAS,CD. MIER,1,0,2,0,0,0,0,0,2010,4,3
4-Apr-10,TAMAULIPAS,NUEVO LAREDO,1,0,0,0,0,0,0,0,2010,4,4
5-Apr-10,TAMAULIPAS,TANCOL,1,0,0,0,2,0,0,0,2010,4,5
5-Apr-10,TAMAULIPAS,TANCOL,1,0,0,0,0,0,0,0,2010,4,5
5-Apr-10,TAMAULIPAS,MATAMOROS,1,0,0,0,0,0,0,1,2010,4,5
8-Apr-10,CHIHUAHUA,URIQUE,1,0,0,0,0,2,0,2,2010,4,8
8-Apr-10,DURANGO,EL SALTO PUEBLO NUEVO,1,0,1,0,1,0,0,0,2010,4,8
8-Apr-10,TAMAULIPAS,SAN FERNANDO,1,0,0,0,0,0,0,0,2010,4,8
9-Apr-10,TAMAULIPAS,MIGUEL ALEMAN,1,0,1,0,0,0,0,0,2010,4,9
10-Apr-10,VERACRUZ,COATZACOALCOS,1,0,0,0,0,0,0,4,2010,4,10
10-Apr-10,TAMAULIPAS,NUEVA CIUDAD GUERRERO,1,0,0,0,0,0,0,0,2010,4,10
13-Apr-10,SINALOA,NAVOLATO,1,0,0,0,0,0,0,6,2010,4,13
13-Apr-10,TAMAULIPAS,CAMARGO,1,2,2,0,3,0,0,0,2010,4,13
14-Apr-10,GUERRERO,ACAPULCO,1,0,0,0,0,0,0,5,2010,4,14
14-Apr-10,VERACRUZ,TAMPICO EL ALTO,1,0,1,0,0,0,0,1,2010,4,14
15-Apr-10,NUEVO LEON,CADEREYTA DE JIMENEZ,1,0,0,0,0,1,0,2,2010,4,15
16-Apr-10,TAMAULIPAS,HIDALGO,1,0,0,0,4,0,0,1,2010,4,16
17-Apr-10,TAMAULIPAS,MIGUEL ALEMAN,1,0,3,0,0,0,0,16,2010,4,17
19-Apr-10,MICHOACAN,TANCITARO,1,0,1,0,0,0,0,0,2010,4,19
20-Apr-10,TAMAULIPAS,CAMARGO,1,0,0,0,0,0,0,0,2010,4,20
21-Apr-10,VERACRUZ,PÁNUCO,1,0,2,0,0,0,0,16,2010,4,21
21-Apr-10,DURANGO,SAN DIMAS,1,0,8,0,6,0,0,1,2010,4,21
21-Apr-10,MORELOS,EL AHUEHUETE,1,0,0,0,0,0,0,0,2010,4,21
21-Apr-10,MEXICO,HUIXQUILUCAN,1,0,2,0,0,2,0,15,2010,4,21
22-Apr-10,GUERRERO,ACAPULCO,1,1,0,0,2,0,0,0,2010,4,22
22-Apr-10,NUEVO LEON,SANTIAGO ,1,0,0,0,0,0,0,3,2010,4,22
24-Apr-10,NUEVO LEON,SAN NICOLAS DE LOS GARZA GARCÍA,1,0,1,0,0,0,0,1,2010,4,24
24-Apr-10,NUEVO LEON,JUÁREZ,1,0,5,0,1,0,0,0,2010,4,24
24-Apr-10,DURANGO,CANATLAN,1,0,0,0,1,0,0,3,2010,4,24
24-Apr-10,NUEVO LEON,GRAL. BRAVO,1,0,3,0,0,0,0,0,2010,4,24
24-Apr-10,TAMAULIPAS,SAN FERNANDO,1,0,1,0,0,1,0,5,2010,4,24
24-Apr-10,TAMAULIPAS,MIGUEL ALEMAN,1,0,0,0,0,0,0,0,2010,4,24
26-Apr-10,NUEVO LEON,GRAL. BRAVO,1,0,5,0,0,0,0,4,2010,4,26
27-Apr-10,NUEVO LEON,SABINAS HIDALGO,1,0,2,0,0,0,0,0,2010,4,27
28-Apr-10,NUEVO LEON,VALLECILLOS,1,0,2,0,0,0,0,0,2010,4,28
28-Apr-10,MORELOS,HUITZILAC,1,0,0,0,0,0,0,0,2010,4,28
29-Apr-10,VERACRUZ,MINATITLAN,1,0,0,0,0,1,0,2,2010,4,29
30-Apr-10,TAMAULIPAS,PADILLA,1,0,0,0,0,0,0,0,2010,4,30
30-Apr-10,GUERRERO,TLALCHAPA,1,0,1,0,0,0,0,4,2010,4,30
1-May-10,TAMAULIPAS,VALLE HERMOSO,1,0,0,0,0,1,0,1,2010,5,1
1-May-10,TAMAULIPAS,MIGUEL ALEMAN,1,0,4,0,2,0,0,0,2010,5,1
2-May-10,NUEVO LEON,GUADALUPE,1,0,0,0,0,0,0,6,2010,5,2
4-May-10,SAN LUIS POTOSI,MATEHUALA,1,1,1,0,0,0,0,0,2010,5,4
5-May-10,TAMAULIPAS,RIO BRAVO,1,0,3,0,2,0,0,0,2010,5,5
6-May-10,DURANGO,GOMEZ PALACIO,1,0,1,0,0,0,0,4,2010,5,6
6-May-10,NUEVO LEON,DR. COSS,1,0,0,0,0,0,0,2,2010,5,6
6-May-10,DURANGO,SANTIAGO PAPASQUIARO,1,0,0,0,0,0,0,1,2010,5,6
7-May-10,SONORA,HUATABAMPO,1,0,0,0,0,0,0,0,2010,5,7
8-May-10,TAMAULIPAS,SAN FERNANDO,1,0,0,0,0,0,0,3,2010,5,8
9-May-10,SONORA,SARIC,1,0,0,0,0,0,0,0,2010,5,9
9-May-10,TAMAULIPAS,SAN FERNANDO,1,0,5,0,0,0,0,3,2010,5,9
11-May-10,TAMAULIPAS,VALLE HERMOSO,1,0,0,0,0,1,0,1,2010,5,11
11-May-10,CHIHUAHUA,MAGUARICHI,1,0,0,0,0,0,0,0,2010,5,11
11-May-10,NUEVO LEON,HIGUERAS,1,0,1,0,0,0,0,0,2010,5,11
14-May-10,CHIHUAHUA,CHIHUAHUA,1,0,0,0,0,0,0,4,2010,5,14
14-May-10,SINALOA,AHOME,1,0,0,0,0,0,0,1,2010,5,14
15-May-10,NUEVO LEON,MONTERREY,1,0,1,0,0,0,0,6,2010,5,15
17-May-10,TAMAULIPAS,MENDEZ,1,0,0,0,1,0,0,0,2010,5,17
18-May-10,VERACRUZ,POZA RICA,1,1,0,0,8,0,0,0,2010,5,18
20-May-10,NUEVO LEON,MONTERREY,1,0,0,0,0,0,0,2,2010,5,20
20-May-10,TAMAULIPAS,TAMPICO,1,0,2,0,0,0,0,0,2010,5,20
20-May-10,COAHUILA,TORREON,1,0,0,0,0,0,0,0,2010,5,20
21-May-10,NUEVO LEON,CHINA,1,0,0,0,0,0,0,0,2010,5,21
21-May-10,TAMAULIPAS,MENDEZ,1,0,0,0,2,0,0,0,2010,5,21
21-May-10,CHIHUAHUA,ALDAMA,1,0,0,0,0,0,0,0,2010,5,21
23-May-10,CHIHUAHUA,CHIHUAHUA,1,0,0,0,0,0,0,1,2010,5,23
25-May-10,TAMAULIPAS,NUEVO LAREDO,1,0,0,0,0,0,0,0,2010,5,25
26-May-10,NUEVO LEON,MONTERREY,1,0,1,0,0,0,0,0,2010,5,26
26-May-10,COAHUILA,PIEDRAS NEGRAS,1,1,0,0,1,0,0,3,2010,5,26
26-May-10,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,1,2010,5,26
27-May-10,NUEVO LEON,VALLECILLOS,1,0,0,0,1,0,0,0,2010,5,27
27-May-10,COAHUILA,TORREON,1,0,1,0,0,0,0,0,2010,5,27
27-May-10,TAMAULIPAS,REYNOSA,1,0,1,0,0,0,0,0,2010,5,27
28-May-10,TAMAULIPAS,REYNOSA,1,0,4,0,0,0,0,0,2010,5,28
28-May-10,SONORA,ISLA SAN ESTEBAN,1,0,0,0,0,0,0,0,2010,5,28
28-May-10,TAMAULIPAS,NUEVA CIUDAD GUERRERO,1,0,1,0,0,0,0,0,2010,5,28
31-May-10,TAMAULIPAS,RIO BRAVO,1,0,1,0,0,0,0,0,2010,5,31
1-Jun-10,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2010,6,1
1-Jun-10,TAMAULIPAS,NUEVA CIUDAD GUERRERO,1,0,0,0,0,3,0,6,2010,6,1
1-Jun-10,DURANGO,OTAEZ,1,0,1,0,0,0,0,0,2010,6,1
